322	4267349	1108	461	sub_411DA0
323	4267359	1113	463	off_417028
324	4267372	1119	465	arg_0
325	4267382	1124	466	sub_411DA0
326	4266156	1143	469	dword_417048
327	4266161	1144	470	var_8
328	4266167	1150	471	var_10
329	4266176	1153	472	var_18
330	4266179	1155	473	var_4
331	4266186	1157	474	var_24
332	4266193	1159	475	sub_411104
333	4266201	1162	477	Exchange
334	4266204	1164	478	var_1C
335	4266213	1168	479	Exchange
336	4266222	1171	481	InterlockedCompareExchange
337	4266228	1172	482	var_24
338	4266231	1174	483	var_24
339	4266235	1176	484	loc_41191B
340	4266237	1178	485	var_24
341	4266240	1180	486	Exchange
342	4266243	1181	487	loc_41190E
343	4266245	1182	488	var_1C
344	4266252	1184	489	loc_41191B
345	4266259	1186	491	Sleep
346	4266265	1187	492	loc_4118E3
347	4266267	1188	493	dword_417584
348	4266274	1190	494	loc_411930
349	4266278	1192	495	j__amsg_exit
350	4266286	1195	496	loc_41197B
351	4266288	1196	497	dword_417584
352	4266295	1198	498	loc_411971
353	4266297	1199	499	dword_417584
354	4266317	1203	502	j__initterm_e
355	4266327	1208	503	loc_41196F
356	4266329	1209	504	var_2C
357	4266336	1211	506	var_4
358	4266343	1214	507	var_2C
359	4266346	1215	508	loc_411AC2
360	4266351	1216	509	loc_41197B
361	4266353	1217	510	dword_417180
362	4266363	1219	511	dword_417584
363	4266370	1221	512	loc_4119A0
364	4266382	1224	515	j__initterm
365	4266390	1227	516	dword_417584
366	4266400	1229	518	dword_417584
367	4266407	1231	519	loc_4119CB
368	4266428	1237	523	_CrtDbgReportW
369	4266440	1242	524	loc_4119CB
370	4266443	1244	526	var_1C
371	4266447	1246	527	loc_4119DE
372	4266456	1249	528	InterlockedExchange
373	4266462	1250	529	dword_4175B8
374	4266469	1252	530	loc_411A04
375	4266476	1254	532	sub_411177
376	4266486	1259	533	loc_411A04
377	4266494	1263	534	dword_4175B8
378	4266502	1265	535	_CrtSetCheckCount
379	4266511	1269	536	__winitenv
380	4266517	1271	537	dword_417168
381	4266525	1275	538	dword_417168
382	4266531	1278	539	dword_41716C
383	4266538	1281	540	dword_417164
384	4266545	1283	541	sub_41100F
385	4266553	1286	542	Code
386	4266558	1288	543	dword_417170
387	4266565	1290	544	loc_411A53
388	4266567	1292	545	Code
389	4266573	1294	546	exit
390	4266579	1295	547	dword_417180
391	4266586	1297	548	loc_411A62
392	4266588	1298	549	_cexit
393	4266594	1299	550	var_4
394	4266601	1301	551	loc_411ABD
395	4266685	1303	552	Code
396	4266690	1305	553	var_10
397	4264086	1315	554	?terminate@@YAXXZ
398	4273106	1316	555	__imp_?terminate@@YAXXZ
399	4270268	1332	558	dword_417048
400	4270273	1333	559	var_8
401	4270279	1339	560	var_10
402	4270288	1343	561	dword_4175A8
403	4270294	1345	562	_decode_pointer
404	4270303	1348	563	var_1C
405	4270306	1350	564	var_1C
406	4270310	1352	565	loc_4128FA
407	4270312	1354	566	Func
408	4270316	1356	567	_onexit
409	4270325	1359	568	loc_412991
410	4270332	1361	569	j__lock
411	4270340	1364	570	var_4
412	4270347	1367	571	dword_4175A8
413	4270354	1369	572	_decode_pointer
414	4270363	1372	573	var_1C
415	4270366	1375	574	dword_417598
416	4270372	1377	575	_decode_pointer
417	4270381	1380	576	var_24
418	4270384	1383	577	var_24
419	4270388	1386	578	var_1C
420	4270392	1389	579	Func
421	4270396	1391	580	_encode_pointer
422	4270406	1395	581	j___dllonexit
423	4270414	1398	582	var_20
424	4270417	1401	583	var_1C
425	4270421	1403	584	_encode_pointer
426	4270430	1406	585	dword_4175A8
427	4270435	1409	586	var_24
428	4270439	1411	587	_encode_pointer
429	4270448	1414	588	dword_417598
430	4270453	1416	589	var_4
431	4270460	1418	590	sub_412983
432	4270465	1419	591	loc_41298E
433	4270478	1421	592	var_20
434	4270481	1423	593	var_10
435	4264101	1433	594	_initterm
436	4271562	1434	595	__imp__initterm
437	4264126	1435	596	sub_411720
438	4265770	1441	597	j__CRT_RTC_INITW
439	4269760	1445	598	dword_417190
440	4269094	1452	599	arg_4
441	4269099	1456	600	arg_0
442	4269102	1457	601	var_4
443	4269105	1460	602	arg_8
444	4269113	1466	603	var_8
445	4269120	1471	606	arg_C
446	4269126	1474	607	loc_41244D
447	4269135	1479	608	loc_41247B
448	4269140	1483	613	var_4
449	4269153	1489	615	dword_41718C
450	4269159	1490	616	var_4
451	4269163	1493	618	var_8
452	4269177	1502	620	loc_412440
453	4269179	1504	621	arg_4
454	4269182	1506	622	arg_0
455	4264131	1519	627	sub_412BE0
456	4271078	1526	628	arg_0
457	4271081	1528	629	arg_0
458	4271087	1531	630	var_4
459	4271090	1533	631	var_8
460	4271097	1536	632	var_4
461	4271104	1540	634	var_4
462	4271111	1543	635	var_C
463	4271114	1545	636	loc_412C1E
464	4271116	1547	637	var_8
465	4271122	1550	638	var_8
466	4271125	1553	639	var_C
467	4271131	1556	640	var_C
468	4271134	1559	641	var_4
469	4271141	1562	642	var_8
470	4271144	1564	643	loc_412C4D
471	4271146	1566	644	var_C
472	4271149	1568	645	arg_4
473	4271155	1571	646	loc_412C4B
474	4271157	1573	647	var_C
475	4271163	1577	648	var_C
476	4271169	1580	649	arg_4
477	4271172	1582	650	loc_412C4B
478	4271174	1584	651	var_C
479	4271177	1585	652	loc_412C4F
480	4271179	1586	653	loc_412C0C
481	4264141	1592	654	sub_4116E0
482	4265696	1593	655	byte_417160
483	4265703	1595	656	locret_411708
484	4265715	1601	657	byte_417160
485	4265722	1603	658	j__CRT_RTC_INITW
486	4265728	1605	659	sub_4110FA
487	4264146	1608	660	sub_412130
488	4268345	1615	662	dword_417048
489	4268352	1618	663	var_4
490	4268355	1620	664	dword_417008
491	4268362	1623	665	arg_0
492	4268365	1624	666	var_408
493	4268371	1627	667	arg_4
494	4268374	1628	668	loc_412241
495	4268385	1633	670	loc_412222
496	4268407	1646	674	loc_412170
497	4268420	1653	677	loc_412222
498	4268426	1655	678	MultiByteStr
499	4268434	1658	679	loc_4121A0
500	4268454	1661	683	MultiByteStr
501	4268466	1667	684	loc_4121A0
502	4268477	1676	686	loc_4121B6
503	4268480	1679	687	MultiByteStr
504	4268491	1684	688	loc_4121D0
505	4268504	1691	690	loc_4121D0
506	4268536	1716	696	loc_4121F1
507	4268538	1718	697	MultiByteStr
508	4268559	1731	698	loc_412207
509	4268576	1745	699	loc_412227
510	4268583	1749	701	dword_417008
511	4268588	1751	702	var_408
512	4268599	1756	703	sub_411DA0
513	4268609	1762	704	var_4
514	4268614	1765	705	sub_41101E
515	4269782	1769	706	__imp__CRT_RTC_INITW
516	4269795	1774	707	arg_0
517	4269806	1779	709	loc_41273F
518	4269808	1781	710	arg_0
519	4269817	1786	712	loc_41273F
520	4269819	1788	713	arg_0
521	4269831	1793	716	loc_412733
