514	ecx
515	esi
516	ecx
517	2Dh
518	ecx
519	400h
520	loc_412152
521	ebx
522	[ebp+MultiByteStr]
523	ecx
524	ecx
525	loc_4120D0
526	dl
527	ds:byte_415B54[ecx]
528	[ebp+ecx+MultiByteStr]
529	dl
530	ecx
531	1
532	dl
533	dl
534	loc_4120D0
535	edx
536	eax
537	cl
538	[eax]
539	eax
540	1
541	cl
542	cl
543	loc_4120E6
544	edi
545	edi
546	[ebp+MultiByteStr]
547	eax
548	edx
549	edi
550	0FFFFFFFFh
551	loc_412100
552	cl
553	[edi+1]
554	edi
555	1
556	cl
557	cl
558	loc_412100
559	ecx
560	eax
561	ecx
562	2
563	esi
564	edx
565	
566	
567	ecx
568	eax
569	ecx
570	3
571	eax
572	offset aWasCorrupted_
573	
574	
575	ecx
576	eax
577	dl
578	[eax]
579	eax
580	1
581	dl
582	dl
583	loc_412121
584	edi
585	[ebp+MultiByteStr]
586	eax
587	ecx
588	esi
589	ecx
590	edi
591	0FFFFFFFFh
592	cl
593	[edi+1]
594	edi
595	1
596	cl
597	cl
598	loc_412137
599	ecx
600	eax
601	ecx
602	2
603	
604	
605	ecx
606	eax
607	ecx
608	3
609	
610	
611	edi
612	loc_412157
613	ebx
614	offset aStackCorrupted
615	eax
616	dword_417008
617	ecx
618	[ebp+var_408]
619	ebx
620	2
621	eax
622	ecx
623	sub_411CD0
624	esp
625	10h
626	esi
627	ebx
628	ecx
629	[ebp+var_4]
630	ecx
631	ebp
632	sub_41101E
633	esp
634	ebp
635	ebp
636	byte_417160
637	0
638	locret_411638
639	0
640	1
641	0
642	0
643	0
644	byte_417160
645	1
646	j__CRT_RTC_INITW
647	eax
648	sub_4110FA
649	esp
650	18h
651	sub_412920
652	ebp
653	ebp
654	esp
655	eax
656	[ebp+arg_0]
657	eax
658	sub_4110FF
659	esp
660	4
661	eax
662	eax
663	eax
664	eax
665	eax
666	1
667	ebp
668	ebp
669	ebp
670	esp
671	sub_411AB0
672	dword_417170
673	eax
674	1
675	ds:__set_app_type
676	esp
677	4
678	0FFFFFFFFh
679	ds:_encode_pointer
680	esp
681	4
682	dword_417598
683	eax
684	eax
685	dword_417598
686	dword_4175A8
687	eax
688	ds:__p__fmode
689	ecx
690	dword_4171A4
691	[eax]
692	ecx
693	ds:__p__commode
694	edx
695	dword_4171A0
696	[eax]
697	edx
698	eax
699	ds:_adjust_fdiv
700	ecx
701	[eax]
702	dword_4175AC
703	ecx
704	sub_41114F
705	sub_41112C
706	dword_417038
707	0
708	loc_4116EC
709	offset sub_41119F
710	ds:__setusermatherr
711	esp
712	4
713	sub_411005
714	dword_417034
715	0FFFFFFFFh
716	loc_411705
717	0FFFFFFFFh
718	ds:_configthreadlocale
719	esp
720	4
721	eax
722	eax
723	ebp
724	ds:__imp__XcptFilter
725	start_0
726	ebp
727	ebp
728	esp
729	sub_411050
730	sub_4117C0
731	ebp
732	sub_412D10
733	ebp
734	ebp
735	esp
736	eax
737	[ebp+arg_C]
738	eax
739	ecx
740	[ebp+arg_8]
741	ecx
742	edx
743	[ebp+arg_4]
744	edx
745	eax
746	[ebp+arg_0]
747	eax
748	offset sub_41101E
749	offset dword_417048
750	j__except_handler4_common
751	esp
752	18h
753	ebp
754	ebp
755	ebp
756	esp
757	ecx
758	[ebp+arg_0]
759	eax
760	dword_417194
761	dword_417194
762	ecx
763	dword_417190
764	0
765	ebp
766	_lock
767	ds:__imp__lock
768	ds:__imp__crt_debugger_hook
769	ebp
770	ebp
771	esp
772	offset TopLevelExceptionFilter
773	ds:SetUnhandledExceptionFilter
774	eax
775	eax
776	ebp
777	?terminate@@YAXXZ
778	ds:__imp_?terminate@@YAXXZ
779	ebp
780	ebp
781	esp
782	eax
783	large fs:18h
784	ebp
785	_initterm
786	ds:__imp__initterm
787	ebp
788	ebp
789	esp
790	esp
791	14h
792	[ebp+var_4]
793	400000h
794	eax
795	[ebp+var_4]
796	ecx
797	word ptr [eax]
798	ecx
799	5A4Dh
800	loc_411AD2
801	eax
802	eax
803	loc_411B59
804	edx
805	[ebp+var_4]
806	eax
807	[ebp+var_4]
808	eax
809	[edx+3Ch]
810	[ebp+var_8]
811	eax
812	ecx
813	[ebp+var_8]
814	dword ptr [ecx]
815	4550h
816	loc_411AED
817	eax
818	eax
819	loc_411B59
820	edx
821	[ebp+var_8]
822	edx
823	18h
824	[ebp+var_C]
825	edx
826	eax
827	[ebp+var_C]
828	ecx
829	word ptr [eax]
830	[ebp+var_14]
831	ecx
832	[ebp+var_14]
833	10Bh
834	loc_411B13
835	[ebp+var_14]
836	20Bh
837	loc_411B33
838	loc_411B57
839	edx
840	[ebp+var_C]
841	dword ptr [edx+5Ch]
842	0Eh
843	loc_411B20
844	eax
845	eax
846	loc_411B59
847	eax
848	[ebp+var_C]
849	ecx
850	ecx
851	dword ptr [eax+0D0h]
852	0
853	cl
854	eax
855	ecx
856	loc_411B59
857	edx
858	[ebp+var_C]
859	[ebp+var_10]
860	edx
861	eax
862	[ebp+var_10]
863	dword ptr [eax+6Ch]
864	0Eh
865	loc_411B46
866	eax
867	eax
868	loc_411B59
869	ecx
870	[ebp+var_10]
871	eax
872	eax
873	dword ptr [ecx+0E0h]
874	0
875	al
876	loc_411B59
877	eax
878	eax
879	esp
880	ebp
881	ebp
882	8
883	j__unlock
884	esp
885	4
886	sub_411650
887	ebp
888	ebp
889	esp
890	esp
891	118h
892	eax
893	dword_417048
894	eax
895	ebp
896	[ebp+var_4]
