998	ds:byte_415B54[ecx]
999	[ebp+ecx+MultiByteStr]
1000	dl
1001	ecx
1002	1
1003	dl
1004	dl
1005	loc_412100
1006	edx
1007	eax
1008	cl
1009	[eax]
1010	eax
1011	1
1012	cl
1013	cl
1014	loc_412116
1015	edi
1016	edi
1017	[ebp+MultiByteStr]
1018	eax
1019	edx
1020	edi
1021	0FFFFFFFFh
1022	loc_412130
1023	cl
1024	[edi+1]
1025	edi
1026	1
1027	cl
1028	cl
1029	loc_412130
1030	ecx
1031	eax
1032	ecx
1033	2
1034	esi
1035	edx
1036	
1037	
1038	ecx
1039	eax
1040	ecx
1041	3
1042	eax
1043	offset aWasCorrupted_
1044	
1045	
1046	ecx
1047	eax
1048	dl
1049	[eax]
1050	eax
1051	1
1052	dl
1053	dl
1054	loc_412151
1055	edi
1056	[ebp+MultiByteStr]
1057	eax
1058	ecx
1059	esi
1060	ecx
1061	edi
1062	0FFFFFFFFh
1063	cl
1064	[edi+1]
1065	edi
1066	1
1067	cl
1068	cl
1069	loc_412167
1070	ecx
1071	eax
1072	ecx
1073	2
1074	
1075	
1076	ecx
1077	eax
1078	ecx
1079	3
1080	
1081	
1082	edi
1083	loc_412187
1084	ebx
1085	offset aStackCorrupted
1086	eax
1087	dword_417008
1088	ecx
1089	[ebp+var_408]
1090	ebx
1091	2
1092	eax
1093	ecx
1094	sub_411D00
1095	esp
1096	10h
1097	esi
1098	ebx
1099	ecx
1100	[ebp+var_4]
1101	ecx
1102	ebp
1103	sub_41101E
1104	esp
1105	ebp
1106	ebp
1107	ebp
1108	ebp
1109	esp
1110	0FFFFFFFEh
1111	offset dword_416AC0
1112	offset sub_41107D
1113	eax
1114	large fs:0
1115	eax
1116	esp
1117	0FFFFFFD8h
1118	ebx
1119	esi
1120	edi
1121	eax
1122	dword_417048
1123	[ebp+var_8]
1124	eax
1125	eax
1126	ebp
1127	eax
1128	eax
1129	[ebp+var_10]
1130	large fs:0
1131	eax
1132	[ebp+var_18]
1133	esp
1134	[ebp+var_1C]
1135	400000h
1136	[ebp+var_4]
1137	0
1138	eax
1139	[ebp+var_1C]
1140	eax
1141	sub_4110E6
1142	esp
1143	4
1144	eax
1145	eax
1146	loc_412C37
1147	[ebp+var_2C]
1148	0
1149	[ebp+var_4]
1150	0FFFFFFFEh
1151	eax
1152	[ebp+var_2C]
1153	loc_412CCE
1154	ecx
1155	[ebp+arg_0]
1156	ecx
1157	[ebp+var_1C]
